_id,workerId,treatment,taskID,forecast,timestamp,Category,BrierScore,PPPayment
WweXN2gHRqyiAS7ZQ,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,1,0.72,1538802215609,Sports,0.15680000000000002,0.53
fWwo8LHKSuuyAFrtN,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,2,0.67,1538802215611,Sports,0.8978000000000002,0.575
zi983ZminmgE6dWL8,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,3,0.67,1538802215613,Sports,0.8978000000000002,0.37
kLK4nMfPMNrqvnpse,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,4,0.71,1538802215615,Sports,0.16820000000000004,0.55
28nNFnTXyTcweRWhi,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,5,0.67,1538802215617,Sports,0.8978000000000002,0.565
E2rNpt2jYQseK4LnH,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,6,0.62,1538802215618,Sports,0.7688,0.51
Dtae7CncYShWr39Pq,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,7,0.62,1538802227599,Politics,0.7688,0.54
us8hkP3jLbDjHSbYo,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,8,0.72,1538802227601,Politics,0.15680000000000002,0.53
KZ9i68Yc8EwtzQKzZ,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,9,0.67,1538802227602,Politics,0.8978000000000002,0.48
CWRpo2KsAZtoW6NZP,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,10,0.59,1538802227604,Politics,0.6961999999999999,0.4
ohDzcgFLcuvsdh9a9,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,11,0.61,1538802227605,Politics,0.7442,0.39
X8YRB6mnyGFqAhiXm,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,12,0.57,1538802227606,Politics,0.6497999999999999,0.37
3RGB4T7S4GcnNG6Ba,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,13,0.74,1538802237877,Entertainment,1.0952,0.54
9CESKQiT7bo3t7APD,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,14,0.71,1538802237877,Entertainment,0.16820000000000004,0.515
M89bCxg3wJFQyv8Ye,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,15,0.61,1538802237877,Entertainment,0.7442,0.53
BMbKutBDpAufNkmu9,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,16,0.63,1538802237879,Entertainment,0.2738,0.49
BAQqzv3yRkcS9ojJj,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,17,0.78,1538802237879,Entertainment,1.2168,0.46
tjgrv46myxcN2R5vd,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,18,0.65,1538802237880,Entertainment,0.8450000000000001,0.5
DvjrNcRLtf3Dzct2D,5379440012f00e0925abf3627e165157393acad23d8e9fe4947d3dd04a4f9fc0,1,13,0.5,1538802286117,Entertainment,0.5,0.58
8sfuhehAyrzinqKCu,5379440012f00e0925abf3627e165157393acad23d8e9fe4947d3dd04a4f9fc0,1,14,1,1538802286118,Entertainment,0,0.595
MdXQAydTzEucLr8An,5379440012f00e0925abf3627e165157393acad23d8e9fe4947d3dd04a4f9fc0,1,15,1,1538802286119,Entertainment,2,0.57
mnLFF98gsAf6wQCKi,5379440012f00e0925abf3627e165157393acad23d8e9fe4947d3dd04a4f9fc0,1,16,1,1538802286120,Entertainment,0,0.595
LNQMGFKM64ZreYKjn,5379440012f00e0925abf3627e165157393acad23d8e9fe4947d3dd04a4f9fc0,1,17,1,1538802286121,Entertainment,2,0.54
vfNgm3xXSpb5tQxhx,5379440012f00e0925abf3627e165157393acad23d8e9fe4947d3dd04a4f9fc0,1,18,0.4,1538802286122,Entertainment,0.32000000000000006,0.615
R9BsfGNff9GctNYTh,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,1,0.4,1538802561693,Sports,0.72,0.6
ccvvp8ci6wH8ZtfnH,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,2,0.66,1538802561695,Sports,0.8712000000000001,0.575
ieY5gAGLT59YnWQqC,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,3,0.32,1538802561697,Sports,0.2048,0.58
gt6Ky5396K3QrJ7iP,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,4,0.78,1538802561699,Sports,0.09679999999999998,0.57
vK32e9C7urLCTbMyY,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,5,0.27,1538802561700,Sports,0.1458,0.51
eRLDSF4WkFjeCbtR6,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,6,0.2,1538802561702,Sports,0.08000000000000002,0.425
XmeNPsmEboKMTboAn,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,7,0.33,1538802613184,Politics,0.21780000000000002,0.595
agKLbN4b5dNMJipQY,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,8,0.78,1538802613186,Politics,0.09679999999999998,0.54
MRRrmnJ7vAMBMptsL,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,9,0.22,1538802613188,Politics,0.0968,0.425
zWToLprf2Je2oZ9Mz,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,10,0.54,1538802613191,Politics,0.5832,0.445
PkiZLxmtcvLZTKtku,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,11,0.37,1538802613191,Politics,0.2738,0.555
ksuPYtMzApByq93KR,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,12,0.28,1538802613192,Politics,0.15680000000000002,0.405
JkrNcFt2dn9QWjDH7,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,1,0.69,1538802663680,Sports,0.19220000000000007,0.505
CsRRTRGMq2cKoGgN7,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,2,0.85,1538802663681,Sports,1.4449999999999998,0.53
hkTDYytGNvBnTDzHE,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,3,0.22,1538802663681,Sports,0.0968,0.425
xaT2Mh9EJixaESBhX,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,4,0.33,1538802663681,Sports,0.8977999999999998,0.68
nnHfcg4LtojkDtbZC,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,5,0.12,1538802663681,Sports,0.0288,0.395
t88GEo7aKRkYcMFgZ,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,6,0.73,1538802663681,Sports,1.0657999999999999,0.54
dmrWTofDPqmhChjLK,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,13,0.04,1538802670081,Entertainment,0.0032,0.225
Yn95yosAkNf55MPGr,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,14,0.65,1538802670082,Entertainment,0.24499999999999997,0.6
dHBKbeXmrBN7LRBTu,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,15,0.48,1538802670083,Entertainment,0.4608,0.52
JCijcmttaxMXwLiXR,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,16,0.34,1538802670084,Entertainment,0.8711999999999998,0.65
NWsz9Hmo78AK32s2M,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,17,0.92,1538802670085,Entertainment,1.6928,0.53
SxKZXGyynELiwyjMY,c8866d7cae9fd094ad3d31c4d7cb05f1a82c20e4f877273532a421b1b182c133,1,18,0.62,1538802670086,Entertainment,0.7688,0.49
RjvnkZxYGGKgCdDq7,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,7,0.3,1538802714119,Politics,0.18,0.625
Ge7jvWgkHBq5TsEEz,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,8,0.75,1538802714119,Politics,0.125,0.545
AA7GkmrKZbZ5YBCtz,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,9,0.36,1538802714119,Politics,0.2592,0.615
iEz9cBZGYgZWjwaii,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,10,0.12,1538802714119,Politics,0.0288,0.545
4f4meztxRz6WtWEFy,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,11,0.27,1538802714119,Politics,0.1458,0.445
FsCpBioF4ywY3RFYq,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,12,0.17,1538802714120,Politics,0.05780000000000001,0.51
xQeGv5DzgokGCJMkd,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,13,0.28,1538802787419,Entertainment,0.15680000000000002,0.32
e2fXqZDAqKRnd75qh,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,14,0.36,1538802787420,Entertainment,0.8192,0.655
kGp2haNyRqydBuYXj,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,15,0.67,1538802787420,Entertainment,0.8978000000000002,0.56
BK9ZE7QyrZcd8HFXn,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,16,0.66,1538802787420,Entertainment,0.23119999999999996,0.565
ytc7WJaSQAQ9JrJz8,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,17,0.35,1538802787420,Entertainment,0.24499999999999997,0.625
rnfYdFdBo4Cjqt3fd,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,1,18,0.27,1538802787420,Entertainment,0.1458,0.44
SNGy6SCsWWxSGQvGk,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,1,0.25,1538802942483,Sports,1.125,0.41
pcknqXj844SZKscdY,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,2,0.67,1538802942484,Sports,0.8978000000000002,0.55
eQP8tNT9en45gnhua,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,3,0.4,1538802942485,Sports,0.32000000000000006,0.52
RKaPS5ZC3pXXtjNDc,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,4,0.5,1538802942485,Sports,0.5,0.625
c9zCDaufJWBRdSXa5,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,5,0.41,1538802942486,Sports,0.33619999999999994,0.58
9jqfcYaZhBXdkFtif,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,6,0.32,1538802942487,Sports,0.2048,0.61
Grr59FfgM6PkqsSee,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,7,0.59,1538802979281,Politics,0.6961999999999999,0.605
HAfFzrfmm6JzrXvsh,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,8,0.38,1538802979282,Politics,0.7688,0.61
sjqpm5YiTwynfr4Hk,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,9,0.45,1538802979283,Politics,0.405,0.44
iJrSiTAfpw9QJcZfw,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,10,0.28,1538802979283,Politics,0.15680000000000002,0.48
WFgAa7hNDbbgQoLDt,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,11,0.62,1538802979284,Politics,0.7688,0.36
XX7cLiixhox5iDMyf,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,12,0.3,1538802979284,Politics,0.18,0.455
XtdtMGMogW8B4haEY,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,13,0.6,1538803008454,Entertainment,0.72,0.44
pStRWE3sy8f8N3625,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,14,0.49,1538803008455,Entertainment,0.5202,0.645
QM75GFRED3yZygoz3,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,15,0.7,1538803008456,Entertainment,0.9799999999999999,0.51
ETvy9ZDEu3mGn7p2T,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,16,0.61,1538803008457,Entertainment,0.3042,0.53
uCzfjWXsRAZM6cKWD,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,17,0.27,1538803008457,Entertainment,0.1458,0.41
zYsPWpn2hjEb4eAXg,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,18,0.48,1538803008459,Entertainment,0.4608,0.57
EdZCbBMvM6KaPhu9B,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,1,0.69,1538803652808,Sports,0.19220000000000007,0.67
DWsoG6fcsd752S63M,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,2,0.87,1538803652809,Sports,1.5138,0.62
r94hK7s7qykLPNbbD,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,3,0.26,1538803652811,Sports,0.13520000000000001,0.525
q9CQfuK5bjN7Nj28f,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,4,0.37,1538803652812,Sports,0.7938000000000001,0.74
pTxw26kyMgaim5Rhn,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,5,0.21,1538803652813,Sports,0.08819999999999999,0.56
CJvQfCvH6r7mXb339,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,6,0.14,1538803652818,Sports,0.039200000000000006,0.405
KQDvkkg95KsHbRp2h,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,1,7,0,1538803655609,Politics,0,0.245
ejq5G2wNSoFNvFia2,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,1,8,0,1538803655621,Politics,2,0.195
Y3DgwjhXQx8oa3aGF,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,1,9,0.18,1538803655628,Politics,0.0648,0.435
jQqkJD42iwg2xq4fe,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,1,10,0.58,1538803655630,Politics,0.6728,0.465
ucaXdCd3DFYvhd4Bk,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,1,11,0.53,1538803655632,Politics,0.5618000000000001,0.465
ve94wPd5ExxgcYFMS,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,1,12,0,1538803655634,Politics,0,0.365
sAuNpfxXSbC4855zP,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,1,13,0.66,1538803695143,Entertainment,0.8712000000000001,0.555
FHo9gSdXDyPaCxRaQ,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,1,14,0.96,1538803695151,Entertainment,0.003200000000000006,0.6
fc9FaFbTKEWLqZrYo,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,1,15,0.01,1538803695153,Entertainment,2e-4,0.275
bnGYo8SKgdCrM8Djg,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,1,16,0.65,1538803695160,Entertainment,0.24499999999999997,0.54
XoWQTuwENyT7LhybS,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,1,17,1,1538803695162,Entertainment,2,0.51
pdizQPzxMGgNp8kc3,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,1,18,0.54,1538803695163,Entertainment,0.5832,0.59
z6iyo58sbQtADrAyE,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,7,0.21,1538803699430,Politics,0.08819999999999999,0.4
vwSRgvpL6CS5MJiz8,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,8,0.24,1538803699431,Politics,1.1552,0.54
ivmchMj3BbK4kLeD4,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,9,0.14,1538803699432,Politics,0.039200000000000006,0.525
ecEszBmSJRhrvwrCN,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,10,0,1538803699433,Politics,0,0.365
fAa8DZ9PQSuiwhMWf,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,11,0.05,1538803699434,Politics,0.005000000000000001,0.475
pSdJkWT9QMBvvq7c2,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,12,0,1538803699434,Politics,0,0.435
iz8bdnR5HdAaCLJXQ,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,13,1,1538803749745,Entertainment,2,0.565
KiR85twdEviP6oYT2,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,14,0.33,1538803749746,Entertainment,0.8977999999999998,0.715
WZDueX4fZwYNSnL7f,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,15,0.21,1538803749748,Entertainment,0.08819999999999999,0.42
ZkHTJNvH6jC5p2es6,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,16,0.74,1538803749748,Entertainment,0.13520000000000001,0.59
nHDnocKq43iCgiXy5,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,17,0.18,1538803749751,Entertainment,0.0648,0.425
MtPgWxuiribQLtBKL,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,18,0.46,1538803749751,Entertainment,0.4232,0.59
EHGNWk6Zq2X4xHAH4,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,1,0.78,1538804604606,Sports,0.09679999999999998,0.63
PxCf2g4fAbCGHwC8i,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,2,0.9,1538804604608,Sports,1.62,0.61
gFbNHWzcAayTTHhRq,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,3,0.27,1538804604611,Sports,0.1458,0.455
s6HHTQELFA4CzZcK3,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,4,0.83,1538804604611,Sports,0.057800000000000025,0.58
HX2ZxFmFrhGG74umt,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,5,0.87,1538804604612,Sports,1.5138,0.58
Rmocn8HaRgEao5fRW,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,6,0.14,1538804604613,Sports,0.039200000000000006,0.33
q57wRsDabZqwZb5ms,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,7,0.81,1538804807761,Politics,1.3122000000000003,0.58
rLYxHg8kBnZMDYusQ,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,8,0.18,1538804807763,Politics,1.3448000000000002,0.325
fd2DK2nGbmGLrawyz,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,9,0.22,1538804807763,Politics,0.0968,0.525
QYATustyD7Thzvs4N,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,10,0.2,1538804807765,Politics,0.08000000000000002,0.48
ccwtGpsSZMWZAQ2t7,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,11,0.67,1538804807766,Politics,0.8978000000000002,0.49
pohYG3QwMaY3A3qLz,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,12,0.06,1538804807769,Politics,0.0072,0.335
5YAdTcvNh8C4ALWSR,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,1,0.81,1538804876529,Sports,0.07219999999999996,0.655
WTfcowWqZ9wauzFZT,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,2,0.78,1538804876530,Sports,1.2168,0.61
afAB6hy75xSwKyxwX,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,3,0.2,1538804876530,Sports,0.08000000000000002,0.55
rNLNt7epv5kXRkzpN,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,4,0.83,1538804876530,Sports,0.057800000000000025,0.69
QQdJHxYWyMxEw9jja,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,5,0.85,1538804876531,Sports,1.4449999999999998,0.57
XhxvZvHhJ9wiGjjvK,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,6,0.22,1538804876532,Sports,0.0968,0.52
Zm5GcJWPovWdgD6ch,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,7,0.88,1538804931530,Politics,1.5488,0.655
36eWpc3Dm3m8XAngy,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,8,0.11,1538804931530,Politics,1.5842,0.39
8hebRyXdqJzivBfRN,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,9,0.04,1538804931531,Politics,0.0032,0.37
AjNYQgYsF64L7Kaxa,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,10,0.02,1538804931531,Politics,8e-4,0.465
q22L7yTFsfcaoWbM4,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,11,0.14,1538804931531,Politics,0.039200000000000006,0.555
hNjyQaFds3RfZw6T5,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,12,0.56,1538804931531,Politics,0.6272000000000001,0.495
KD4XXmr2HBE76Dfps,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,13,0.89,1538804987161,Entertainment,1.5842,0.61
dAqSDF3HdooiccEXA,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,14,0.96,1538804987161,Entertainment,0.003200000000000006,0.605
tqSZvxHeAksCvKcZg,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,15,0.23,1538804987161,Entertainment,0.1058,0.435
dAgR4pGweoj38Qnkm,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,16,0.33,1538804987161,Entertainment,0.8977999999999998,0.625
NRrsp8N348QACkFao,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,17,0.13,1538804987162,Entertainment,0.033800000000000004,0.425
gR3yCrza4f5N9mgyx,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,18,0.04,1538804987164,Entertainment,0.0032,0.34
kLqsa8AYfPYbGunyu,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,13,0.64,1538805092174,Entertainment,0.8192,0.535
GNYDHnAJuajYcGiYE,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,14,0.34,1538805092176,Entertainment,0.8711999999999998,0.715
DaL6JA5kK698bhwct,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,15,0.79,1538805092179,Entertainment,1.2482000000000002,0.55
b9XQknNigNnjGdfNk,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,16,0.33,1538805092180,Entertainment,0.8977999999999998,0.655
Dvi23guox7bBezYea,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,17,0.39,1538805092182,Entertainment,0.3042,0.63
uXspmSGchaJZZfJ88,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,18,0.83,1538805092184,Entertainment,1.3778,0.515
hcza5i7mpLfDHgqLv,a7907f21b05d06cfc9472176dcaaa5a6dfab1aaaaa0bcaaef0f0a8ba15031a25,1,1,0,1538805193248,Sports,2,0.32
