_id,workerId,taskID,forecast,treatment,timestamp,Category,BrierScore,PPPayment
FsCpBioF4ywY3RFYq,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,12,0.17,1,1538802714120,Politics,0.05780000000000001,0.495
xQeGv5DzgokGCJMkd,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,13,0.28,1,1538802787419,Entertainment,0.15680000000000002,0.36
e2fXqZDAqKRnd75qh,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,14,0.36,1,1538802787420,Entertainment,0.8192,0.625
kGp2haNyRqydBuYXj,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,15,0.67,1,1538802787420,Entertainment,0.8978000000000002,0.555
BK9ZE7QyrZcd8HFXn,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,16,0.66,1,1538802787420,Entertainment,0.23119999999999996,0.53
ytc7WJaSQAQ9JrJz8,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,17,0.35,1,1538802787420,Entertainment,0.24499999999999997,0.6
rnfYdFdBo4Cjqt3fd,5735b5bc60ae6a5791e1af8036c3fe837265d3d36a6cc7b71c535cdf6c3ed152,18,0.27,1,1538802787420,Entertainment,0.1458,0.505
SNGy6SCsWWxSGQvGk,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,1,0.25,1,1538802942483,Sports,1.125,0.365
pcknqXj844SZKscdY,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,2,0.67,1,1538802942484,Sports,0.8978000000000002,0.55
eQP8tNT9en45gnhua,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,3,0.4,1,1538802942485,Sports,0.32000000000000006,0.5
RKaPS5ZC3pXXtjNDc,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,4,0.5,1,1538802942485,Sports,0.5,0.615
c9zCDaufJWBRdSXa5,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,5,0.41,1,1538802942486,Sports,0.33619999999999994,0.515
9jqfcYaZhBXdkFtif,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,6,0.32,1,1538802942487,Sports,0.2048,0.625
Grr59FfgM6PkqsSee,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,7,0.59,1,1538802979281,Politics,0.6961999999999999,0.61
HAfFzrfmm6JzrXvsh,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,8,0.38,1,1538802979282,Politics,0.7688,0.58
sjqpm5YiTwynfr4Hk,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,9,0.45,1,1538802979283,Politics,0.405,0.53
iJrSiTAfpw9QJcZfw,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,10,0.28,1,1538802979283,Politics,0.15680000000000002,0.395
WFgAa7hNDbbgQoLDt,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,11,0.62,1,1538802979284,Politics,0.7688,0.37
XX7cLiixhox5iDMyf,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,12,0.3,1,1538802979284,Politics,0.18,0.435
XtdtMGMogW8B4haEY,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,13,0.6,1,1538803008454,Entertainment,0.72,0.465
pStRWE3sy8f8N3625,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,14,0.49,1,1538803008455,Entertainment,0.5202,0.55
QM75GFRED3yZygoz3,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,15,0.7,1,1538803008456,Entertainment,0.9799999999999999,0.475
ETvy9ZDEu3mGn7p2T,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,16,0.61,1,1538803008457,Entertainment,0.3042,0.495
uCzfjWXsRAZM6cKWD,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,17,0.27,1,1538803008457,Entertainment,0.1458,0.415
zYsPWpn2hjEb4eAXg,87ca663a922275eaa776096220b8929c74a62ce3bd46182ff932053fbf400756,18,0.48,1,1538803008459,Entertainment,0.4608,0.54
EdZCbBMvM6KaPhu9B,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,1,0.69,1,1538803652808,Sports,0.19220000000000007,0.655
DWsoG6fcsd752S63M,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,2,0.87,1,1538803652809,Sports,1.5138,0.65
r94hK7s7qykLPNbbD,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,3,0.26,1,1538803652811,Sports,0.13520000000000001,0.6
q9CQfuK5bjN7Nj28f,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,4,0.37,1,1538803652812,Sports,0.7938000000000001,0.76
pTxw26kyMgaim5Rhn,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,5,0.21,1,1538803652813,Sports,0.08819999999999999,0.58
CJvQfCvH6r7mXb339,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,6,0.14,1,1538803652818,Sports,0.039200000000000006,0.425
KQDvkkg95KsHbRp2h,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,7,0,1,1538803655609,Politics,0,0.22
ejq5G2wNSoFNvFia2,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,8,0,1,1538803655621,Politics,2,0.25
Y3DgwjhXQx8oa3aGF,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,9,0.18,1,1538803655628,Politics,0.0648,0.425
jQqkJD42iwg2xq4fe,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,10,0.58,1,1538803655630,Politics,0.6728,0.47
ucaXdCd3DFYvhd4Bk,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,11,0.53,1,1538803655632,Politics,0.5618000000000001,0.48
ve94wPd5ExxgcYFMS,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,12,0,1,1538803655634,Politics,0,0.425
sAuNpfxXSbC4855zP,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,13,0.66,1,1538803695143,Entertainment,0.8712000000000001,0.6
FHo9gSdXDyPaCxRaQ,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,14,0.96,1,1538803695151,Entertainment,0.003200000000000006,0.64
fc9FaFbTKEWLqZrYo,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,15,0.01,1,1538803695153,Entertainment,2e-4,0.265
bnGYo8SKgdCrM8Djg,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,16,0.65,1,1538803695160,Entertainment,0.24499999999999997,0.575
XoWQTuwENyT7LhybS,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,17,1,1,1538803695162,Entertainment,2,0.535
pdizQPzxMGgNp8kc3,d82d525bf777a23a2576b7686a6b536fd806064d9e3ea53b778d3c63f27ffe83,18,0.54,1,1538803695163,Entertainment,0.5832,0.57
z6iyo58sbQtADrAyE,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,7,0.21,1,1538803699430,Politics,0.08819999999999999,0.375
vwSRgvpL6CS5MJiz8,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,8,0.24,1,1538803699431,Politics,1.1552,0.43
ivmchMj3BbK4kLeD4,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,9,0.14,1,1538803699432,Politics,0.039200000000000006,0.45
ecEszBmSJRhrvwrCN,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,10,0,1,1538803699433,Politics,0,0.395
fAa8DZ9PQSuiwhMWf,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,11,0.05,1,1538803699434,Politics,0.005000000000000001,0.39
pSdJkWT9QMBvvq7c2,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,12,0,1,1538803699434,Politics,0,0.505
iz8bdnR5HdAaCLJXQ,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,13,1,1,1538803749745,Entertainment,2,0.625
KiR85twdEviP6oYT2,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,14,0.33,1,1538803749746,Entertainment,0.8977999999999998,0.705
WZDueX4fZwYNSnL7f,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,15,0.21,1,1538803749748,Entertainment,0.08819999999999999,0.47
ZkHTJNvH6jC5p2es6,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,16,0.74,1,1538803749748,Entertainment,0.13520000000000001,0.595
nHDnocKq43iCgiXy5,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,17,0.18,1,1538803749751,Entertainment,0.0648,0.465
MtPgWxuiribQLtBKL,13b083db61f4c7026b715c4c3beb256cd87896b7523e327f7faa062e7b1aa321,18,0.46,1,1538803749751,Entertainment,0.4232,0.62
M4cwQqiEfyLrpWXbj,b431916eb8fa9354e7fd6d57007acce6f06c3921be7ef6d5655eee5754999166,7,0.8,1,1538804199986,Politics,1.2800000000000002,0.585
CHqoLyxpeBwXJnxNz,b431916eb8fa9354e7fd6d57007acce6f06c3921be7ef6d5655eee5754999166,8,0.7,1,1538804199986,Politics,0.18000000000000005,0.565
HsZTGbfTkivuRkP7j,b431916eb8fa9354e7fd6d57007acce6f06c3921be7ef6d5655eee5754999166,9,0.55,1,1538804199986,Politics,0.6050000000000001,0.5
i2ZhjehPTWyGknoQm,b431916eb8fa9354e7fd6d57007acce6f06c3921be7ef6d5655eee5754999166,10,0.1,1,1538804199986,Politics,0.020000000000000004,0.59
KydNczouDGWXuxKwH,b431916eb8fa9354e7fd6d57007acce6f06c3921be7ef6d5655eee5754999166,11,0.55,1,1538804199986,Politics,0.6050000000000001,0.485
Md3XPhwniGaDtqxJ2,b431916eb8fa9354e7fd6d57007acce6f06c3921be7ef6d5655eee5754999166,12,0,1,1538804199986,Politics,0,0.395
TwQZGSxdrsrpS5dMb,b431916eb8fa9354e7fd6d57007acce6f06c3921be7ef6d5655eee5754999166,13,0.4,1,1538804499107,Entertainment,0.32000000000000006,0.46
zyC4LGgdtBMuKzdPN,b431916eb8fa9354e7fd6d57007acce6f06c3921be7ef6d5655eee5754999166,14,1,1,1538804499109,Entertainment,0,0.535
dhuWwmxmqNsdFx9z4,b431916eb8fa9354e7fd6d57007acce6f06c3921be7ef6d5655eee5754999166,15,0.35,1,1538804499109,Entertainment,0.24499999999999997,0.63
pnFj2F4RRczXcCHyA,b431916eb8fa9354e7fd6d57007acce6f06c3921be7ef6d5655eee5754999166,16,0.2,1,1538804499109,Entertainment,1.2800000000000002,0.405
5C9eAGjN5QaXBQyF9,b431916eb8fa9354e7fd6d57007acce6f06c3921be7ef6d5655eee5754999166,17,0.3,1,1538804499109,Entertainment,0.18,0.56
ewEPKBdKNyt2u3RxM,b431916eb8fa9354e7fd6d57007acce6f06c3921be7ef6d5655eee5754999166,18,0.56,1,1538804499109,Entertainment,0.6272000000000001,0.575
EHGNWk6Zq2X4xHAH4,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,1,0.78,1,1538804604606,Sports,0.09679999999999998,0.59
PxCf2g4fAbCGHwC8i,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,2,0.9,1,1538804604608,Sports,1.62,0.65
gFbNHWzcAayTTHhRq,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,3,0.27,1,1538804604611,Sports,0.1458,0.495
s6HHTQELFA4CzZcK3,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,4,0.83,1,1538804604611,Sports,0.057800000000000025,0.63
HX2ZxFmFrhGG74umt,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,5,0.87,1,1538804604612,Sports,1.5138,0.475
Rmocn8HaRgEao5fRW,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,6,0.14,1,1538804604613,Sports,0.039200000000000006,0.37
q57wRsDabZqwZb5ms,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,7,0.81,1,1538804807761,Politics,1.3122000000000003,0.615
rLYxHg8kBnZMDYusQ,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,8,0.18,1,1538804807763,Politics,1.3448000000000002,0.265
fd2DK2nGbmGLrawyz,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,9,0.22,1,1538804807763,Politics,0.0968,0.5
QYATustyD7Thzvs4N,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,10,0.2,1,1538804807765,Politics,0.08000000000000002,0.5
ccwtGpsSZMWZAQ2t7,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,11,0.67,1,1538804807766,Politics,0.8978000000000002,0.37
pohYG3QwMaY3A3qLz,a9e56f72d25f2f216d6b2bab3c227de84aef19ea97683c8f802bd43c328dd265,12,0.06,1,1538804807769,Politics,0.0072,0.44
5YAdTcvNh8C4ALWSR,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,1,0.81,1,1538804876529,Sports,0.07219999999999996,0.67
WTfcowWqZ9wauzFZT,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,2,0.78,1,1538804876530,Sports,1.2168,0.645
afAB6hy75xSwKyxwX,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,3,0.2,1,1538804876530,Sports,0.08000000000000002,0.565
rNLNt7epv5kXRkzpN,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,4,0.83,1,1538804876530,Sports,0.057800000000000025,0.71
QQdJHxYWyMxEw9jja,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,5,0.85,1,1538804876531,Sports,1.4449999999999998,0.575
XhxvZvHhJ9wiGjjvK,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,6,0.22,1,1538804876532,Sports,0.0968,0.545
Zm5GcJWPovWdgD6ch,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,7,0.88,1,1538804931530,Politics,1.5488,0.695
36eWpc3Dm3m8XAngy,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,8,0.11,1,1538804931530,Politics,1.5842,0.34
8hebRyXdqJzivBfRN,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,9,0.04,1,1538804931531,Politics,0.0032,0.315
AjNYQgYsF64L7Kaxa,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,10,0.02,1,1538804931531,Politics,8e-4,0.39
q22L7yTFsfcaoWbM4,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,11,0.14,1,1538804931531,Politics,0.039200000000000006,0.525
hNjyQaFds3RfZw6T5,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,12,0.56,1,1538804931531,Politics,0.6272000000000001,0.51
KD4XXmr2HBE76Dfps,9de74baecc1392cb9767b6fdc664278e3f894e40e8bc8fcb56934a883a668bc5,13,0.89,1,1538804987161,Entertainment,1.5842,0.56
